id,subject,sentence,gender
11_SUB4,SUB4,Perkataannya membingungkan,male
12_SUB4,SUB4,"Saya tersesat, apakah Anda bisa membantu?",male
13_SUB4,SUB4,Kamu adalah sahabat terbaikku,male
14_SUB4,SUB4,Bisa tolong bantu siram bunga?,male
15_SUB4,SUB4,Bagaimana kesehatanmu akhir-akhir ini?,male
16_SUB4,SUB4,Terima kasih banyak atas bantuannya,male
17_SUB4,SUB4,Maaf membuat semuanya menunggu lama,male
18_SUB4,SUB4,Sungguh tak disangka bisa bertemu Anda di sini,male
19_SUB4,SUB4,Pintunya sudah dibuka,male
20_SUB4,SUB4,Kami akan segera mengantarkannya ke atas,male
21_SUB4,SUB4,"Maaf, apakah sekarang sedang luang?",male
22_SUB4,SUB4,"Tersesat, butuh bantuan",male
23_SUB4,SUB4,"Selamat siang, silakan duduk",male
24_SUB4,SUB4,Saya melewatkan momen yang luar biasa,male
25_SUB4,SUB4,Apakah ada yang ingin Anda laporkan?,male
26_SUB4,SUB4,Bolehkah saya berbicara dengan Anda?,male
27_SUB4,SUB4,Dia adalah seorang ilmuwan yang luar biasa,male
28_SUB4,SUB4,Mari makan di luar malam ini,male
29_SUB4,SUB4,Dia sudah tidak bernapas,male
30_SUB4,SUB4,Melakukan panggilan internasional,male
31_SUB4,SUB4,Steak Anda tidak begitu segar,male
32_SUB4,SUB4,Dia adalah orang yang berpengetahuan luas,male
33_SUB4,SUB4,Manajer itu sangat penuh empati,male
34_SUB4,SUB4,Saya akan datang agak telat nanti,male
35_SUB4,SUB4,Dia hanya mencintai uangnya,male
36_SUB4,SUB4,Aku akan mencintaimu selamanya,male
37_SUB4,SUB4,Saya harap Anda beruntung,male
38_SUB4,SUB4,Hidangan apa ini?,male
39_SUB4,SUB4,Saya akan menantikan kedatangan Anda,male
40_SUB4,SUB4,"Saya baik-baik saja, terima kasih",male
41_SUB4,SUB4,Dia memiliki penggemar di seluruh dunia,male
42_SUB4,SUB4,Orang itu terjatuh,male
43_SUB4,SUB4,Kami berdua terlalu berbeda,male
44_SUB4,SUB4,Apakah Anda tertarik dengan komputer?,male
45_SUB4,SUB4,Museum tidak buka hari ini,male
46_SUB4,SUB4,Dia sangat cantik,male
47_SUB4,SUB4,Kapan kita akan berangkat?,male
48_SUB4,SUB4,Anda bisa belajar banyak hal darinya,male
49_SUB4,SUB4,Kamu perlu mengambil liburan,male
50_SUB4,SUB4,Anda boleh pergi,male
51_SUB4,SUB4,Saya tidak melakukan apa pun,male
52_SUB4,SUB4,Apakah Anda membutuhkan bantuan?,male
53_SUB4,SUB4,Dia sangat ketat terhadap kami,male
54_SUB4,SUB4,Tolong kabari saya kapan saja,male
55_SUB4,SUB4,Mohon maaf telah merepotkan Anda,male
56_SUB4,SUB4,"Selamat pagi Pak, maaf mengganggu",male
57_SUB4,SUB4,Apakah ada menu vegetarian?,male
58_SUB4,SUB4,Dia diculik di dalam mobil,male
59_SUB4,SUB4,"Selamat pagi, Pak, ada yang bisa saya bantu?",male
60_SUB4,SUB4,Saya benar-benar suka makanan di sana,male
61_SUB4,SUB4,Saya tidak sengaja menumpahkan tinta,male
62_SUB4,SUB4,Selamat datang di kantor kami,male
63_SUB4,SUB4,Aku mulai merasa lapar,male
64_SUB4,SUB4,Saya ingin makan salad,male
65_SUB4,SUB4,Anda berjalan ke arah yang salah,male
66_SUB4,SUB4,Temanmu sangat cantik,male
67_SUB4,SUB4,Mari kita bicara,male
68_SUB4,SUB4,Anda bisa mencoba lagi nanti,male
69_SUB4,SUB4,Anda terlihat sangat kelelahan,male
70_SUB4,SUB4,Dia benar-benar menyalahkan saya,male
71_SUB4,SUB4,Di mana saja kamu belakangan ini?,male
72_SUB4,SUB4,Jadwal saya sangat padat,male
73_SUB4,SUB4,Silakan duduk dan makan buah,male
74_SUB4,SUB4,Setiap orang pasti punya masa-masa sulit,male
75_SUB4,SUB4,"Terima kasih telah menghubungi kami, mohon tunggu sebentar",male
76_SUB4,SUB4,Semoga Anda lekas sembuh,male
77_SUB4,SUB4,Kelihatannya parah sekali,male
78_SUB4,SUB4,Dia terlihat agak mabuk,male
79_SUB4,SUB4,Dia adalah orang yang sangat serius,male
80_SUB4,SUB4,"Apakah Anda baik-baik saja, Pak?",male
81_SUB4,SUB4,Mari kita makan sesuatu yang enak,male
82_SUB4,SUB4,"Aku lapar, ayo kita pergi makan sesuatu",male
83_SUB4,SUB4,Terima kasih atas pengertian Anda,male
84_SUB4,SUB4,Jam berapa perpustakaan tutup?,male
85_SUB4,SUB4,Tentu saja boleh,male
86_SUB4,SUB4,Mohon maaf karena harus bekerja lembur,male
87_SUB4,SUB4,Berpamitan dengan teman di stasiun kereta,male
88_SUB4,SUB4,Ini terlalu sulit baginya,male
89_SUB4,SUB4,Akan segera saya telepon,male
90_SUB4,SUB4,Saya bukan orang yang seperti itu,male
91_SUB4,SUB4,Sepertinya kamu sedang flu,male
92_SUB4,SUB4,Berharap bisa bertemu kembali,male
93_SUB4,SUB4,Apakah ruang rapat sudah siap?,male
94_SUB4,SUB4,Senang berkenalan dengan Anda,male
95_SUB4,SUB4,Saya yakin Anda benar,male
96_SUB4,SUB4,Seperti apa penampilannya?,male
97_SUB4,SUB4,"Maaf, teman saya sedang sakit",male
98_SUB4,SUB4,Siapa nama Anda?,male
99_SUB4,SUB4,Apakah kamu melihatnya?,male
100_SUB4,SUB4,Kedua belah pihak sama kuatnya,male
1_SUB1,SUB1,Tolong beri saya lihat menunya,male
2_SUB1,SUB1,Maaf saya terlambat,male
3_SUB1,SUB1,Biar saya bantu ganti baterainya,male
4_SUB1,SUB1,"Dia memakai topeng, wajahnya tidak terlihat",male
5_SUB1,SUB1,"Halo, ada yang bisa saya bantu?",male
6_SUB1,SUB1,Dia adalah pahlawan di kota ini,male
7_SUB1,SUB1,"Selamat datang, silakan masuk",male
8_SUB1,SUB1,Makan siang berikutnya aku yang traktir,male
9_SUB1,SUB1,Kami menyukai hasil kerja Anda,male
10_SUB1,SUB1,Anda salah sambung (salah tekan nomor),male
11_SUB1,SUB1,"Sudah lama ya, bagaimana kabarmu?",male
12_SUB1,SUB1,Saya punya rencana lain hari itu,male
13_SUB1,SUB1,Apa yang kita makan untuk makan siang?,male
14_SUB1,SUB1,Apakah kalian sudah selesai makan?,male
15_SUB1,SUB1,Sebaiknya kita sarapan sekarang,male
16_SUB1,SUB1,Semoga cara Anda berhasil,male
17_SUB1,SUB1,Anda bisa mencetaknya,male
18_SUB1,SUB1,Sayur-sayurannya sangat segar,male
19_SUB1,SUB1,"Saya tidak akan minta maaf, itu bukan salah saya",male
20_SUB1,SUB1,Kami akan bertanggung jawab atas kekeliruan ini,male
21_SUB1,SUB1,Kamu tampak penuh energi hari ini,male
22_SUB1,SUB1,"Setelah makan, saya merasa sangat kenyang",male
23_SUB1,SUB1,Apakah ada yang menelepon?,male
24_SUB1,SUB1,"Saya sedang terburu-buru, sampai jumpa",male
25_SUB1,SUB1,Silakan nikmati perjalanan Anda,male
26_SUB1,SUB1,Kamu pantas mendapatkan orang yang lebih baik,male
27_SUB1,SUB1,Bagaimana kabar ibumu sekarang?,male
28_SUB1,SUB1,"Maaf, saya telah menunda pekerjaan",male
29_SUB1,SUB1,Tidurlah lebih awal malam ini,male
30_SUB1,SUB1,Benar-benar tidak bisa dipercaya,male
31_SUB1,SUB1,Saya rasa dia adalah seorang tukang pos,male
32_SUB1,SUB1,Saya tidak sengaja menabrak saat sedang parkir,male
33_SUB1,SUB1,Semoga Anda menyukainya,male
34_SUB1,SUB1,Senang sekali Anda bisa datang,male
35_SUB1,SUB1,Dia sudah tertidur,male
36_SUB1,SUB1,Dia membuatku merinding,male
37_SUB1,SUB1,Hari ini ingin makan apa?,male
38_SUB1,SUB1,Bagaimana harimu hari ini?,male
39_SUB1,SUB1,Kamu terlihat luar biasa hari ini,male
40_SUB1,SUB1,Teroris tidak menghargai kehidupan,male
41_SUB1,SUB1,Menurut saya dia sangat luar biasa,male
42_SUB1,SUB1,Kami berjanji untuk bertemu di perpustakaan,male
43_SUB1,SUB1,Dia tidak berani bertanya kepadanya,male
44_SUB1,SUB1,Sepertinya saya tidak setuju dengan pendapat Anda,male
45_SUB1,SUB1,Saya ingin lebih mengenalnya,male
46_SUB1,SUB1,"Mohon tunggu sebentar, saya perlu menanyakan beberapa hal",male
47_SUB1,SUB1,Saya benar-benar minta maaf,male
48_SUB1,SUB1,Silakan datang kembali,male
49_SUB1,SUB1,"Maaf, saya lupa",male
50_SUB1,SUB1,Saya tidak bisa memotong pembicaraannya,male
51_SUB1,SUB1,Siapa wanita itu?,male
52_SUB1,SUB1,Anda benar-benar kakek yang murah hati,male
53_SUB1,SUB1,Cobalah besok pagi,male
54_SUB1,SUB1,"Selamat sore, Nona, ada yang bisa dibantu?",male
55_SUB1,SUB1,Untung saja ada orang baik yang menolong,male
56_SUB1,SUB1,Anda ingin menelepon siapa?,male
57_SUB1,SUB1,"Kalau begitu, mari kita mulai",male
58_SUB1,SUB1,Saya ingin makan siang di kamar,male
59_SUB1,SUB1,Dalam beberapa bulan Anda akan membaik,male
60_SUB1,SUB1,Terima kasih telah berkata demikian,male
61_SUB1,SUB1,Tolong segera pergi dari sini,male
62_SUB1,SUB1,"Selamat malam, ada yang bisa dibantu?",male
63_SUB1,SUB1,Lagi sibuk apa belakangan ini?,male
64_SUB1,SUB1,Silakan beri tahu saya nama lengkap Anda,male
65_SUB1,SUB1,Sampaikan salam saya untuk mereka,male
66_SUB1,SUB1,Kami semua sedang menunggumu,male
67_SUB1,SUB1,Aku akan mengajarimu cara membuat omelet,male
68_SUB1,SUB1,Biar saya bantu bukakan pintunya,male
69_SUB1,SUB1,Senang bisa membantu Anda,male
70_SUB1,SUB1,Mari kita makan di luar,male
71_SUB1,SUB1,"Selamat sore, ada yang bisa saya bantu?",male
72_SUB1,SUB1,Apakah Anda sudah makan siang?,male
73_SUB1,SUB1,Silakan tanya saya kapan saja,male
74_SUB1,SUB1,Kita harus memberitahunya,male
75_SUB1,SUB1,Kamu benar-benar menjadi lebih sehat,male
76_SUB1,SUB1,Saya merasa kasihan pada orang tua itu,male
77_SUB1,SUB1,Dia terkena serangan jantung tadi malam,male
78_SUB1,SUB1,Nafsu makan saya cukup baik,male
79_SUB1,SUB1,Menurutku masakan Tiongkok sangat lezat,male
80_SUB1,SUB1,"Saya sangat sibuk hari ini, butuh bantuan",male
81_SUB1,SUB1,Aku akan telepon lagi nanti,male
82_SUB1,SUB1,Saya sangat senang bertemu teman lama,male
83_SUB1,SUB1,Saya tidak punya waktu luang sama sekali,male
84_SUB1,SUB1,Kita bisa melakukannya besok,male
85_SUB1,SUB1,Dia bukan orang yang penting,male
86_SUB1,SUB1,Senang bertemu dengan Anda lagi,male
87_SUB1,SUB1,Apa yang bisa kami lakukan untuk Anda?,male
88_SUB1,SUB1,Kita akan bertemu lagi,male
89_SUB1,SUB1,Menurutku sebaiknya kamu minta maaf,male
90_SUB1,SUB1,Ada banyak hal yang ingin kami bicarakan,male
91_SUB1,SUB1,Kami akan segera sampai,male
92_SUB1,SUB1,Saya bukan seorang penjahat,male
93_SUB1,SUB1,Waktu berjalan begitu cepat,male
94_SUB1,SUB1,Sekarang waktunya tidur,male
95_SUB1,SUB1,Dukunglah dia untuk membuat keputusannya sendiri,male
96_SUB1,SUB1,Kamu adalah orang yang humoris,male
97_SUB1,SUB1,Saya akan pergi berenang sore ini,male
98_SUB1,SUB1,Hari ini harus bekerja,male
99_SUB1,SUB1,"Kita semua pernah melakukan kesalahan, itulah hidup",male
100_SUB1,SUB1,Pekerjaan tidak selesai tepat waktu,male
1_SUB7,SUB7,Siapa wanita itu?,female
2_SUB7,SUB7,Anda benar-benar kakek yang murah hati,female
3_SUB7,SUB7,Cobalah besok pagi,female
4_SUB7,SUB7,"Selamat sore, Nona, ada yang bisa dibantu?",female
5_SUB7,SUB7,Untung saja ada orang baik yang menolong,female
6_SUB7,SUB7,Anda ingin menelepon siapa?,female
7_SUB7,SUB7,"Kalau begitu, mari kita mulai",female
8_SUB7,SUB7,Saya ingin makan siang di kamar,female
9_SUB7,SUB7,Dalam beberapa bulan Anda akan membaik,female
10_SUB7,SUB7,Terima kasih telah berkata demikian,female
11_SUB7,SUB7,Tolong segera pergi dari sini,female
12_SUB7,SUB7,"Selamat malam, ada yang bisa dibantu?",female
13_SUB7,SUB7,Lagi sibuk apa belakangan ini?,female
14_SUB7,SUB7,Silakan beri tahu saya nama lengkap Anda,female
15_SUB7,SUB7,Sampaikan salam saya untuk mereka,female
16_SUB7,SUB7,Kami semua sedang menunggumu,female
17_SUB7,SUB7,Aku akan mengajarimu cara membuat omelet,female
18_SUB7,SUB7,Biar saya bantu bukakan pintunya,female
19_SUB7,SUB7,Senang bisa membantu Anda,female
20_SUB7,SUB7,Mari kita makan di luar,female
21_SUB7,SUB7,"Selamat sore, ada yang bisa saya bantu?",female
22_SUB7,SUB7,Apakah Anda sudah makan siang?,female
23_SUB7,SUB7,Silakan tanya saya kapan saja,female
24_SUB7,SUB7,Kita harus memberitahunya,female
25_SUB7,SUB7,Kamu benar-benar menjadi lebih sehat,female
26_SUB7,SUB7,Saya merasa kasihan pada orang tua itu,female
27_SUB7,SUB7,Dia terkena serangan jantung tadi malam,female
28_SUB7,SUB7,Nafsu makan saya cukup baik,female
29_SUB7,SUB7,Menurutku masakan Tiongkok sangat lezat,female
30_SUB7,SUB7,"Saya sangat sibuk hari ini, butuh bantuan",female
31_SUB7,SUB7,Aku akan telepon lagi nanti,female
32_SUB7,SUB7,Saya sangat senang bertemu teman lama,female
33_SUB7,SUB7,Saya tidak punya waktu luang sama sekali,female
34_SUB7,SUB7,Kita bisa melakukannya besok,female
35_SUB7,SUB7,Dia bukan orang yang penting,female
36_SUB7,SUB7,Senang bertemu dengan Anda lagi,female
37_SUB7,SUB7,Apa yang bisa kami lakukan untuk Anda?,female
38_SUB7,SUB7,Kita akan bertemu lagi,female
39_SUB7,SUB7,Menurutku sebaiknya kamu minta maaf,female
40_SUB7,SUB7,Ada banyak hal yang ingin kami bicarakan,female
41_SUB7,SUB7,Kami akan segera sampai,female
42_SUB7,SUB7,Saya bukan seorang penjahat,female
43_SUB7,SUB7,Waktu berjalan begitu cepat,female
44_SUB7,SUB7,Sekarang waktunya tidur,female
45_SUB7,SUB7,Dukunglah dia untuk membuat keputusannya sendiri,female
46_SUB7,SUB7,Kamu adalah orang yang humoris,female
47_SUB7,SUB7,Saya akan pergi berenang sore ini,female
48_SUB7,SUB7,Hari ini harus bekerja,female
49_SUB7,SUB7,"Kita semua pernah melakukan kesalahan, itulah hidup",female
50_SUB7,SUB7,Pekerjaan tidak selesai tepat waktu,female
51_SUB7,SUB7,Saya harap Anda bisa mengerti,female
52_SUB7,SUB7,Ide-idemu sangat kreatif,female
53_SUB7,SUB7,Saya punya nomornya di sini,female
54_SUB7,SUB7,Mengapa kamu marah?,female
55_SUB7,SUB7,Berapa suhu tubuhmu kemarin?,female
56_SUB7,SUB7,Dia dinyatakan tidak bersalah di pengadilan,female
57_SUB7,SUB7,Kami memiliki kepercayaan penuh padamu,female
58_SUB7,SUB7,Mereka adalah teman baik,female
59_SUB7,SUB7,Wajahmu terlihat sangat pucat,female
60_SUB7,SUB7,Bumbu penyedap menambah cita rasa,female
61_SUB7,SUB7,Dia memang benar-benar pembuat masalah,female
62_SUB7,SUB7,Bos Anda masih tergolong cukup baik,female
63_SUB7,SUB7,Perkataannya tidak perlu dianggap serius,female
64_SUB7,SUB7,Boleh saya minta tolong?,female
65_SUB7,SUB7,Mari kita makan di kantin saja,female
66_SUB7,SUB7,Bisa bantu saya sebentar?,female
67_SUB7,SUB7,Dia bekerja dengan sangat tidak hati-hati,female
68_SUB7,SUB7,Silakan tanda tangan di sini,female
69_SUB7,SUB7,Kapan kamu bisa datang?,female
70_SUB7,SUB7,Besok tidak perlu sekolah,female
71_SUB7,SUB7,Tapi semua hal baik pasti ada akhirnya,female
72_SUB7,SUB7,Apa pekerjaan Anda?,female
73_SUB7,SUB7,Kamu seharusnya bicara dengannya,female
74_SUB7,SUB7,Pesawat Anda terlambat,female
75_SUB7,SUB7,Ini surat undangan untuk Anda,female
76_SUB7,SUB7,Dia selalu senang membantu orang lain,female
77_SUB7,SUB7,Saya ingin makan sesuatu,female
78_SUB7,SUB7,Bertemu teman baru sangat menyenangkan,female
79_SUB7,SUB7,Saya sudah ada janji besok,female
80_SUB7,SUB7,Berapa suhu tubuh Anda sekarang?,female
81_SUB7,SUB7,Kami akan segera menyelesaikan masalahnya,female
82_SUB7,SUB7,Dia selalu fokus pada uang,female
83_SUB7,SUB7,Mungkin kita akan mendapatkan inspirasi secara tidak sengaja,female
84_SUB7,SUB7,Bagaimana perkembangan bisnis Anda?,female
85_SUB7,SUB7,Saya pikir Anda sudah tahu,female
86_SUB7,SUB7,Telepon saya kalau sudah sampai,female
87_SUB7,SUB7,Kurangi makan roti dan kentang,female
88_SUB7,SUB7,Apakah sepeda itu milikmu?,female
89_SUB7,SUB7,Kamu baik sekali,female
90_SUB7,SUB7,Dulu kami sering mengobrol,female
91_SUB7,SUB7,Beberapa orang tidak suka sayur,female
92_SUB7,SUB7,Kami berkenalan melalui internet,female
93_SUB7,SUB7,Kamu adalah teman sejatiku,female
94_SUB7,SUB7,Terima kasih atas informasi yang Anda berikan,female
95_SUB7,SUB7,Bagaimana kamu bisa tahu?,female
96_SUB7,SUB7,"Tetap berkabar ya, sampai jumpa",female
97_SUB7,SUB7,Kamu sedang mencari masalah,female
98_SUB7,SUB7,Jadwal kita sangat ketat,female
99_SUB7,SUB7,Dia menangis terharu di hari pernikahannya,female
100_SUB7,SUB7,"Halo, apa kabar?",female
1_SUB9,SUB9,Hasilnya sedikit mengejutkan,female
2_SUB9,SUB9,Tolong fotokopi laporan ini,female
3_SUB9,SUB9,Bagaimana kabarmu belakangan ini?,female
4_SUB9,SUB9,Saya tidak berpikir demikian,female
5_SUB9,SUB9,"Pekerjaan sangat sibuk, mohon pengertiannya",female
6_SUB9,SUB9,"Aku merindukanmu, kawan",female
7_SUB9,SUB9,"Jangan percaya padanya, dia seorang penipu",female
8_SUB9,SUB9,Anda terlihat sangat tertekan,female
9_SUB9,SUB9,Saya suka mencoba resep-resep baru,female
10_SUB9,SUB9,Dia lupa bersiap-siap untuk pidatonya,female
11_SUB9,SUB9,Perkataannya membingungkan,female
12_SUB9,SUB9,"Saya tersesat, apakah Anda bisa membantu?",female
13_SUB9,SUB9,Kamu adalah sahabat terbaikku,female
14_SUB9,SUB9,Bisa tolong bantu siram bunga?,female
15_SUB9,SUB9,Bagaimana kesehatanmu akhir-akhir ini?,female
16_SUB9,SUB9,Terima kasih banyak atas bantuannya,female
17_SUB9,SUB9,Maaf membuat semuanya menunggu lama,female
18_SUB9,SUB9,Sungguh tak disangka bisa bertemu Anda di sini,female
19_SUB9,SUB9,Pintunya sudah dibuka,female
20_SUB9,SUB9,Kami akan segera mengantarkannya ke atas,female
21_SUB9,SUB9,"Maaf, apakah sekarang sedang luang?",female
22_SUB9,SUB9,"Tersesat, butuh bantuan",female
23_SUB9,SUB9,"Selamat siang, silakan duduk",female
24_SUB9,SUB9,Saya melewatkan momen yang luar biasa,female
25_SUB9,SUB9,Apakah ada yang ingin Anda laporkan?,female
26_SUB9,SUB9,Bolehkah saya berbicara dengan Anda?,female
27_SUB9,SUB9,Dia adalah seorang ilmuwan yang luar biasa,female
28_SUB9,SUB9,Mari makan di luar malam ini,female
29_SUB9,SUB9,Dia sudah tidak bernapas,female
30_SUB9,SUB9,Melakukan panggilan internasional,female
31_SUB9,SUB9,Steak Anda tidak begitu segar,female
32_SUB9,SUB9,Dia adalah orang yang berpengetahuan luas,female
33_SUB9,SUB9,Manajer itu sangat penuh empati,female
34_SUB9,SUB9,Saya akan datang agak telat nanti,female
35_SUB9,SUB9,Dia hanya mencintai uangnya,female
36_SUB9,SUB9,Aku akan mencintaimu selamanya,female
37_SUB9,SUB9,Saya harap Anda beruntung,female
38_SUB9,SUB9,Hidangan apa ini?,female
39_SUB9,SUB9,Saya akan menantikan kedatangan Anda,female
40_SUB9,SUB9,"Saya baik-baik saja, terima kasih",female
41_SUB9,SUB9,Dia memiliki penggemar di seluruh dunia,female
42_SUB9,SUB9,Orang itu terjatuh,female
43_SUB9,SUB9,Kami berdua terlalu berbeda,female
44_SUB9,SUB9,Apakah Anda tertarik dengan komputer?,female
45_SUB9,SUB9,Museum tidak buka hari ini,female
46_SUB9,SUB9,Dia sangat cantik,female
47_SUB9,SUB9,Kapan kita akan berangkat?,female
48_SUB9,SUB9,Anda bisa belajar banyak hal darinya,female
49_SUB9,SUB9,Kamu perlu mengambil liburan,female
50_SUB9,SUB9,Anda boleh pergi,female
51_SUB9,SUB9,Saya tidak melakukan apa pun,female
52_SUB9,SUB9,Apakah Anda membutuhkan bantuan?,female
53_SUB9,SUB9,Dia sangat ketat terhadap kami,female
54_SUB9,SUB9,Tolong kabari saya kapan saja,female
