id,subject,sentence,gender
17_SUB4,SUB4,maaf membuat semuanya menunggu lama,male
18_SUB4,SUB4,sungguh tak disangka bisa bertemu anda di sini,male
19_SUB4,SUB4,pintunya sudah dibuka,male
20_SUB4,SUB4,kami akan segera mengantarkannya ke atas,male
21_SUB4,SUB4,maaf apakah sekarang sedang luang,male
22_SUB4,SUB4,tersesat butuh bantuan,male
23_SUB4,SUB4,selamat siang silakan duduk,male
24_SUB4,SUB4,saya melewatkan momen yang luar biasa,male
25_SUB4,SUB4,apakah ada yang ingin anda laporkan,male
26_SUB4,SUB4,bolehkah saya berbicara dengan anda,male
27_SUB4,SUB4,dia adalah seorang ilmuwan yang luar biasa,male
28_SUB4,SUB4,mari makan di luar malam ini,male
29_SUB4,SUB4,dia sudah tidak bernapas,male
30_SUB4,SUB4,melakukan panggilan internasional,male
31_SUB4,SUB4,steak anda tidak begitu segar,male
32_SUB4,SUB4,dia adalah orang yang berpengetahuan luas,male
33_SUB4,SUB4,manajer itu sangat penuh empati,male
34_SUB4,SUB4,saya akan datang agak telat nanti,male
35_SUB4,SUB4,dia hanya mencintai uangnya,male
36_SUB4,SUB4,aku akan mencintaimu selamanya,male
37_SUB4,SUB4,saya harap anda beruntung,male
38_SUB4,SUB4,hidangan apa ini,male
39_SUB4,SUB4,saya akan menantikan kedatangan anda,male
40_SUB4,SUB4,saya baik baik saja terima kasih,male
41_SUB4,SUB4,dia memiliki penggemar di seluruh dunia,male
42_SUB4,SUB4,orang itu terjatuh,male
43_SUB4,SUB4,kami berdua terlalu berbeda,male
44_SUB4,SUB4,apakah anda tertarik dengan komputer,male
45_SUB4,SUB4,museum tidak buka hari ini,male
46_SUB4,SUB4,dia sangat cantik,male
47_SUB4,SUB4,kapan kita akan berangkat,male
48_SUB4,SUB4,anda bisa belajar banyak hal darinya,male
49_SUB4,SUB4,kamu perlu mengambil liburan,male
50_SUB4,SUB4,anda boleh pergi,male
51_SUB4,SUB4,saya tidak melakukan apa pun,male
52_SUB4,SUB4,apakah anda membutuhkan bantuan,male
53_SUB4,SUB4,dia sangat ketat terhadap kami,male
54_SUB4,SUB4,tolong kabari saya kapan saja,male
55_SUB4,SUB4,mohon maaf telah merepotkan anda,male
56_SUB4,SUB4,selamat pagi pak maaf mengganggu,male
57_SUB4,SUB4,apakah ada menu vegetarian,male
58_SUB4,SUB4,dia diculik di dalam mobil,male
59_SUB4,SUB4,selamat pagi pak ada yang bisa saya bantu,male
60_SUB4,SUB4,saya benar benar suka makanan di sana,male
61_SUB4,SUB4,saya tidak sengaja menumpahkan tinta,male
62_SUB4,SUB4,selamat datang di kantor kami,male
63_SUB4,SUB4,aku mulai merasa lapar,male
64_SUB4,SUB4,saya ingin makan salad,male
65_SUB4,SUB4,anda berjalan ke arah yang salah,male
66_SUB4,SUB4,temanmu sangat cantik,male
67_SUB4,SUB4,mari kita bicara,male
68_SUB4,SUB4,anda bisa mencoba lagi nanti,male
69_SUB4,SUB4,anda terlihat sangat kelelahan,male
70_SUB4,SUB4,dia benar benar menyalahkan saya,male
71_SUB4,SUB4,di mana saja kamu belakangan ini,male
72_SUB4,SUB4,jadwal saya sangat padat,male
73_SUB4,SUB4,silakan duduk dan makan buah,male
74_SUB4,SUB4,setiap orang pasti punya masa masa sulit,male
75_SUB4,SUB4,terima kasih telah menghubungi kami mohon tunggu sebentar,male
76_SUB4,SUB4,semoga anda lekas sembuh,male
77_SUB4,SUB4,kelihatannya parah sekali,male
78_SUB4,SUB4,dia terlihat agak mabuk,male
79_SUB4,SUB4,dia adalah orang yang sangat serius,male
80_SUB4,SUB4,apakah anda baik baik saja pak,male
81_SUB4,SUB4,mari kita makan sesuatu yang enak,male
82_SUB4,SUB4,aku lapar ayo kita pergi makan sesuatu,male
83_SUB4,SUB4,terima kasih atas pengertian anda,male
84_SUB4,SUB4,jam berapa perpustakaan tutup,male
85_SUB4,SUB4,tentu saja boleh,male
86_SUB4,SUB4,mohon maaf karena harus bekerja lembur,male
87_SUB4,SUB4,berpamitan dengan teman di stasiun kereta,male
88_SUB4,SUB4,ini terlalu sulit baginya,male
89_SUB4,SUB4,akan segera saya telepon,male
90_SUB4,SUB4,saya bukan orang yang seperti itu,male
91_SUB4,SUB4,sepertinya kamu sedang flu,male
92_SUB4,SUB4,berharap bisa bertemu kembali,male
93_SUB4,SUB4,apakah ruang rapat sudah siap,male
94_SUB4,SUB4,senang berkenalan dengan anda,male
95_SUB4,SUB4,saya yakin anda benar,male
96_SUB4,SUB4,seperti apa penampilannya,male
97_SUB4,SUB4,maaf teman saya sedang sakit,male
98_SUB4,SUB4,siapa nama anda,male
99_SUB4,SUB4,apakah kamu melihatnya,male
100_SUB4,SUB4,kedua belah pihak sama kuatnya,male
1_SUB1,SUB1,tolong beri saya lihat menunya,male
2_SUB1,SUB1,maaf saya terlambat,male
3_SUB1,SUB1,biar saya bantu ganti baterainya,male
4_SUB1,SUB1,dia memakai topeng wajahnya tidak terlihat,male
5_SUB1,SUB1,halo ada yang bisa saya bantu,male
6_SUB1,SUB1,dia adalah pahlawan di kota ini,male
7_SUB1,SUB1,selamat datang silakan masuk,male
8_SUB1,SUB1,makan siang berikutnya aku yang traktir,male
9_SUB1,SUB1,kami menyukai hasil kerja anda,male
10_SUB1,SUB1,anda salah sambung salah tekan nomor,male
11_SUB1,SUB1,sudah lama ya bagaimana kabarmu,male
12_SUB1,SUB1,saya punya rencana lain hari itu,male
13_SUB1,SUB1,apa yang kita makan untuk makan siang,male
14_SUB1,SUB1,apakah kalian sudah selesai makan,male
15_SUB1,SUB1,sebaiknya kita sarapan sekarang,male
16_SUB1,SUB1,semoga cara anda berhasil,male
17_SUB1,SUB1,anda bisa mencetaknya,male
18_SUB1,SUB1,sayur sayurannya sangat segar,male
19_SUB1,SUB1,saya tidak akan minta maaf itu bukan salah saya,male
20_SUB1,SUB1,kami akan bertanggung jawab atas kekeliruan ini,male
21_SUB1,SUB1,kamu tampak penuh energi hari ini,male
22_SUB1,SUB1,setelah makan saya merasa sangat kenyang,male
23_SUB1,SUB1,apakah ada yang menelepon,male
24_SUB1,SUB1,saya sedang terburu buru sampai jumpa,male
25_SUB1,SUB1,silakan nikmati perjalanan anda,male
26_SUB1,SUB1,kamu pantas mendapatkan orang yang lebih baik,male
27_SUB1,SUB1,bagaimana kabar ibumu sekarang,male
28_SUB1,SUB1,maaf saya telah menunda pekerjaan,male
29_SUB1,SUB1,tidurlah lebih awal malam ini,male
30_SUB1,SUB1,benar benar tidak bisa dipercaya,male
31_SUB1,SUB1,saya rasa dia adalah seorang tukang pos,male
32_SUB1,SUB1,saya tidak sengaja menabrak saat sedang parkir,male
33_SUB1,SUB1,semoga anda menyukainya,male
34_SUB1,SUB1,senang sekali anda bisa datang,male
35_SUB1,SUB1,dia sudah tertidur,male
36_SUB1,SUB1,dia membuatku merinding,male
37_SUB1,SUB1,hari ini ingin makan apa,male
38_SUB1,SUB1,bagaimana harimu hari ini,male
39_SUB1,SUB1,kamu terlihat luar biasa hari ini,male
40_SUB1,SUB1,teroris tidak menghargai kehidupan,male
41_SUB1,SUB1,menurut saya dia sangat luar biasa,male
42_SUB1,SUB1,kami berjanji untuk bertemu di perpustakaan,male
43_SUB1,SUB1,dia tidak berani bertanya kepadanya,male
44_SUB1,SUB1,sepertinya saya tidak setuju dengan pendapat anda,male
45_SUB1,SUB1,saya ingin lebih mengenalnya,male
46_SUB1,SUB1,mohon tunggu sebentar saya perlu menanyakan beberapa hal,male
47_SUB1,SUB1,saya benar benar minta maaf,male
48_SUB1,SUB1,silakan datang kembali,male
49_SUB1,SUB1,maaf saya lupa,male
50_SUB1,SUB1,saya tidak bisa memotong pembicaraannya,male
51_SUB1,SUB1,siapa wanita itu,male
52_SUB1,SUB1,anda benar benar kakek yang murah hati,male
53_SUB1,SUB1,cobalah besok pagi,male
54_SUB1,SUB1,selamat sore nona ada yang bisa dibantu,male
55_SUB1,SUB1,untung saja ada orang baik yang menolong,male
56_SUB1,SUB1,anda ingin menelepon siapa,male
57_SUB1,SUB1,kalau begitu mari kita mulai,male
58_SUB1,SUB1,saya ingin makan siang di kamar,male
59_SUB1,SUB1,dalam beberapa bulan anda akan membaik,male
60_SUB1,SUB1,terima kasih telah berkata demikian,male
61_SUB1,SUB1,tolong segera pergi dari sini,male
62_SUB1,SUB1,selamat malam ada yang bisa dibantu,male
63_SUB1,SUB1,lagi sibuk apa belakangan ini,male
64_SUB1,SUB1,silakan beri tahu saya nama lengkap anda,male
65_SUB1,SUB1,sampaikan salam saya untuk mereka,male
66_SUB1,SUB1,kami semua sedang menunggumu,male
67_SUB1,SUB1,aku akan mengajarimu cara membuat omelet,male
68_SUB1,SUB1,biar saya bantu bukakan pintunya,male
69_SUB1,SUB1,senang bisa membantu anda,male
70_SUB1,SUB1,mari kita makan di luar,male
71_SUB1,SUB1,selamat sore ada yang bisa saya bantu,male
72_SUB1,SUB1,apakah anda sudah makan siang,male
73_SUB1,SUB1,silakan tanya saya kapan saja,male
74_SUB1,SUB1,kita harus memberitahunya,male
75_SUB1,SUB1,kamu benar benar menjadi lebih sehat,male
76_SUB1,SUB1,saya merasa kasihan pada orang tua itu,male
77_SUB1,SUB1,dia terkena serangan jantung tadi malam,male
78_SUB1,SUB1,nafsu makan saya cukup baik,male
79_SUB1,SUB1,menurutku masakan tiongkok sangat lezat,male
80_SUB1,SUB1,saya sangat sibuk hari ini butuh bantuan,male
81_SUB1,SUB1,aku akan telepon lagi nanti,male
82_SUB1,SUB1,saya sangat senang bertemu teman lama,male
83_SUB1,SUB1,saya tidak punya waktu luang sama sekali,male
84_SUB1,SUB1,kita bisa melakukannya besok,male
85_SUB1,SUB1,dia bukan orang yang penting,male
86_SUB1,SUB1,senang bertemu dengan anda lagi,male
87_SUB1,SUB1,apa yang bisa kami lakukan untuk anda,male
88_SUB1,SUB1,kita akan bertemu lagi,male
89_SUB1,SUB1,menurutku sebaiknya kamu minta maaf,male
90_SUB1,SUB1,ada banyak hal yang ingin kami bicarakan,male
91_SUB1,SUB1,kami akan segera sampai,male
92_SUB1,SUB1,saya bukan seorang penjahat,male
93_SUB1,SUB1,waktu berjalan begitu cepat,male
94_SUB1,SUB1,sekarang waktunya tidur,male
95_SUB1,SUB1,dukunglah dia untuk membuat keputusannya sendiri,male
96_SUB1,SUB1,kamu adalah orang yang humoris,male
97_SUB1,SUB1,saya akan pergi berenang sore ini,male
98_SUB1,SUB1,hari ini harus bekerja,male
99_SUB1,SUB1,kita semua pernah melakukan kesalahan itulah hidup,male
100_SUB1,SUB1,pekerjaan tidak selesai tepat waktu,male
1_SUB7,SUB7,siapa wanita itu,female
2_SUB7,SUB7,anda benar benar kakek yang murah hati,female
3_SUB7,SUB7,cobalah besok pagi,female
4_SUB7,SUB7,selamat sore nona ada yang bisa dibantu,female
5_SUB7,SUB7,untung saja ada orang baik yang menolong,female
6_SUB7,SUB7,anda ingin menelepon siapa,female
7_SUB7,SUB7,kalau begitu mari kita mulai,female
9_SUB7,SUB7,dalam beberapa bulan anda akan membaik,female
10_SUB7,SUB7,terima kasih telah berkata demikian,female
11_SUB7,SUB7,tolong segera pergi dari sini,female
12_SUB7,SUB7,selamat malam ada yang bisa dibantu,female
13_SUB7,SUB7,lagi sibuk apa belakangan ini,female
15_SUB7,SUB7,sampaikan salam saya untuk mereka,female
17_SUB7,SUB7,aku akan mengajarimu cara membuat omelet,female
18_SUB7,SUB7,biar saya bantu bukakan pintunya,female
19_SUB7,SUB7,senang bisa membantu anda,female
21_SUB7,SUB7,selamat sore ada yang bisa saya bantu,female
22_SUB7,SUB7,apakah anda sudah makan siang,female
23_SUB7,SUB7,silakan tanya saya kapan saja,female
24_SUB7,SUB7,kita harus memberitahunya,female
25_SUB7,SUB7,kamu benar benar menjadi lebih sehat,female
26_SUB7,SUB7,saya merasa kasihan pada orang tua itu,female
27_SUB7,SUB7,dia terkena serangan jantung tadi malam,female
28_SUB7,SUB7,nafsu makan saya cukup baik,female
30_SUB7,SUB7,saya sangat sibuk hari ini butuh bantuan,female
32_SUB7,SUB7,saya sangat senang bertemu teman lama,female
33_SUB7,SUB7,saya tidak punya waktu luang sama sekali,female
34_SUB7,SUB7,kita bisa melakukannya besok,female
35_SUB7,SUB7,dia bukan orang yang penting,female
36_SUB7,SUB7,senang bertemu dengan anda lagi,female
37_SUB7,SUB7,apa yang bisa kami lakukan untuk anda,female
38_SUB7,SUB7,kita akan bertemu lagi,female
39_SUB7,SUB7,menurutku sebaiknya kamu minta maaf,female
40_SUB7,SUB7,ada banyak hal yang ingin kami bicarakan,female
42_SUB7,SUB7,saya bukan seorang penjahat,female
43_SUB7,SUB7,waktu berjalan begitu cepat,female
44_SUB7,SUB7,sekarang waktunya tidur,female
45_SUB7,SUB7,dukunglah dia untuk membuat keputusannya sendiri,female
46_SUB7,SUB7,kamu adalah orang yang humoris,female
47_SUB7,SUB7,saya akan pergi berenang sore ini,female
48_SUB7,SUB7,hari ini harus bekerja,female
49_SUB7,SUB7,kita semua pernah melakukan kesalahan itulah hidup,female
50_SUB7,SUB7,pekerjaan tidak selesai tepat waktu,female
51_SUB7,SUB7,saya harap anda bisa mengerti,female
52_SUB7,SUB7,ide idemu sangat kreatif,female
53_SUB7,SUB7,saya punya nomornya di sini,female
54_SUB7,SUB7,mengapa kamu marah,female
55_SUB7,SUB7,berapa suhu tubuhmu kemarin,female
56_SUB7,SUB7,dia dinyatakan tidak bersalah di pengadilan,female
57_SUB7,SUB7,kami memiliki kepercayaan penuh padamu,female
58_SUB7,SUB7,mereka adalah teman baik,female
59_SUB7,SUB7,wajahmu terlihat sangat pucat,female
60_SUB7,SUB7,bumbu penyedap menambah cita rasa,female
61_SUB7,SUB7,dia memang benar benar pembuat masalah,female
62_SUB7,SUB7,bos anda masih tergolong cukup baik,female
63_SUB7,SUB7,perkataannya tidak perlu dianggap serius,female
64_SUB7,SUB7,boleh saya minta tolong,female
65_SUB7,SUB7,mari kita makan di kantin saja,female
66_SUB7,SUB7,bisa bantu saya sebentar,female
67_SUB7,SUB7,dia bekerja dengan sangat tidak hati hati,female
68_SUB7,SUB7,silakan tanda tangan di sini,female
69_SUB7,SUB7,kapan kamu bisa datang,female
70_SUB7,SUB7,besok tidak perlu sekolah,female
72_SUB7,SUB7,apa pekerjaan anda,female
73_SUB7,SUB7,kamu seharusnya bicara dengannya,female
74_SUB7,SUB7,pesawat anda terlambat,female
75_SUB7,SUB7,ini surat undangan untuk anda,female
76_SUB7,SUB7,dia selalu senang membantu orang lain,female
77_SUB7,SUB7,saya ingin makan sesuatu,female
78_SUB7,SUB7,bertemu teman baru sangat menyenangkan,female
79_SUB7,SUB7,saya sudah ada janji besok,female
80_SUB7,SUB7,berapa suhu tubuh anda sekarang,female
81_SUB7,SUB7,kami akan segera menyelesaikan masalahnya,female
82_SUB7,SUB7,dia selalu fokus pada uang,female
83_SUB7,SUB7,mungkin kita akan mendapatkan inspirasi secara tidak sengaja,female
84_SUB7,SUB7,bagaimana perkembangan bisnis anda,female
85_SUB7,SUB7,saya pikir anda sudah tahu,female
87_SUB7,SUB7,kurangi makan roti dan kentang,female
88_SUB7,SUB7,apakah sepeda itu milikmu,female
90_SUB7,SUB7,dulu kami sering mengobrol,female
91_SUB7,SUB7,beberapa orang tidak suka sayur,female
92_SUB7,SUB7,kami berkenalan melalui internet,female
93_SUB7,SUB7,kamu adalah teman sejatiku,female
94_SUB7,SUB7,terima kasih atas informasi yang anda berikan,female
95_SUB7,SUB7,bagaimana kamu bisa tahu,female
96_SUB7,SUB7,tetap berkabar ya sampai jumpa,female
97_SUB7,SUB7,kamu sedang mencari masalah,female
98_SUB7,SUB7,jadwal kita sangat ketat,female
99_SUB7,SUB7,dia menangis terharu di hari pernikahannya,female
100_SUB7,SUB7,halo apa kabar,female
54_SUB10,SUB10,dia memakai topeng wajahnya tidak terlihat,female
55_SUB10,SUB10,halo ada yang bisa saya bantu,female
57_SUB10,SUB10,selamat datang silakan masuk,female
58_SUB10,SUB10,makan siang berikutnya aku yang traktir,female
62_SUB10,SUB10,saya punya rencana lain hari itu,female
68_SUB10,SUB10,sayur sayurannya sangat segar,female
70_SUB10,SUB10,kami akan bertanggung jawab atas kekeliruan ini,female
71_SUB10,SUB10,kamu tampak penuh energi hari ini,female
75_SUB10,SUB10,silakan nikmati perjalanan anda,female
77_SUB10,SUB10,bagaimana kabar ibumu sekarang,female
87_SUB10,SUB10,hari ini ingin makan apa,female
92_SUB10,SUB10,kami berjanji untuk bertemu di perpustakaan,female
93_SUB10,SUB10,dia tidak berani bertanya kepadanya,female
94_SUB10,SUB10,sepertinya saya tidak setuju dengan pendapat anda,female
98_SUB10,SUB10,silakan datang kembali,female
100_SUB10,SUB10,saya tidak bisa memotong pembicaraannya,female
96_SUB12,SUB12,dia sangat cantik,female
1_SUB5,SUB5,selamat pagi ada yang bisa dibantu,male
2_SUB5,SUB5,selamat datang ada yang bisa saya bantu,male
3_SUB5,SUB5,boleh minta tolong,male
4_SUB5,SUB5,kamu terlihat luar biasa,male
5_SUB5,SUB5,mari kita bicara di luar,male
6_SUB5,SUB5,maaf membuat anda menunggu lama,male
7_SUB5,SUB5,saya ingin pergi makan sesuatu,male
8_SUB5,SUB5,sudah waktunya tidur,male
9_SUB5,SUB5,apakah anda ingin mencoba hidangan lainnya,male
10_SUB5,SUB5,kita pernah bertemu tahun lalu,male
11_SUB5,SUB5,maaf kemarin saya tidak masuk kelas,male
12_SUB5,SUB5,anda seharusnya merasa malu,male
13_SUB5,SUB5,dia bekerja paling rajin,male
14_SUB5,SUB5,penjelasan anda tidak meyakinkan bagi saya,male
15_SUB5,SUB5,mari ikut saya ke kantor untuk bicara lebih lanjut,male
16_SUB5,SUB5,saya menikmati waktu yang menyenangkan,male
17_SUB5,SUB5,kucing itu sangat cantik dan lucu,male
18_SUB5,SUB5,anda terlihat sangat lelah,male
19_SUB5,SUB5,pilihan anda banyak sekali ya,male
20_SUB5,SUB5,lain kali pasti akan lebih baik,male
21_SUB5,SUB5,dia sangat tidak bisa diandalkan,male
22_SUB5,SUB5,kita akan tetap saling berkabar,male
23_SUB5,SUB5,saya tidak percaya penjelasan anda,male
24_SUB5,SUB5,mau tambah nasi lagi,male
25_SUB5,SUB5,mengapa dia tidak menang,male
26_SUB5,SUB5,mari kita akhiri rapatnya,male
27_SUB5,SUB5,profesor itu memberikan kesan yang mendalam,male
28_SUB5,SUB5,apakah sebelumnya kita pernah bertemu,male
29_SUB5,SUB5,kami biasanya makan di kantin,male
30_SUB5,SUB5,layanan makanan tersedia di pesawat,male
31_SUB5,SUB5,apa yang anda lakukan di waktu luang,male
32_SUB5,SUB5,kapan pesawat akan tiba,male
33_SUB5,SUB5,kamu adalah penyelamat hidupku,male
34_SUB5,SUB5,saya setuju dengan semua kebijakannya,male
35_SUB5,SUB5,kamu boleh mencobanya,male
36_SUB5,SUB5,dia adalah pelari terbaik yang pernah saya temui,male
37_SUB5,SUB5,kamu adalah pahlawanku,male
38_SUB5,SUB5,kita pergi nanti saja,male
39_SUB5,SUB5,semoga anda bersenang senang,male
40_SUB5,SUB5,apakah ada restoran jepang di sekitar sini,male
41_SUB5,SUB5,matanya sangat indah,male
42_SUB5,SUB5,apakah sarapan sudah siap,male
43_SUB5,SUB5,aku sedang menelepon teman,male
44_SUB5,SUB5,berikan mikrofonnya kepada dia,male
45_SUB5,SUB5,kamu harus pergi melihatnya,male
46_SUB5,SUB5,kami akan merapikan dokumen besok,male
47_SUB5,SUB5,konsep lama sulit untuk diubah,male
48_SUB5,SUB5,apakah ada waktu luang sore ini,male
49_SUB5,SUB5,dia sedang mencari tesisnya yang hilang,male
50_SUB5,SUB5,jangan percaya apa yang dia katakan,male
23_SUB11,SUB11,kunci pintunya ayo kita berangkat,female
24_SUB11,SUB11,sudah siap mari kita mulai,female
25_SUB11,SUB11,kejujuran adalah dasar dari persahabatan,female
29_SUB11,SUB11,bagaimana kalau kita pergi menjenguk teman,female
39_SUB11,SUB11,saya ada janji temu mohon tunggu sebentar,female
51_SUB11,SUB11,dia adalah teman sekamar saya,female
52_SUB11,SUB11,saya tersesat di dekat rumah anda,female
54_SUB11,SUB11,dia membuat kesabaran saya habis,female
55_SUB11,SUB11,apakah kamu sudah makan,female
57_SUB11,SUB11,sudahkah kamu bicara dengannya,female
58_SUB11,SUB11,teman sejati terlihat di saat susah,female
60_SUB11,SUB11,apa rencanamu untuk masa depan,female
61_SUB11,SUB11,semoga anda cepat sembuh,female
62_SUB11,SUB11,kebetulan sekali bertemu anda di sini,female
64_SUB11,SUB11,dia adalah laki laki yang pemalu,female
67_SUB11,SUB11,saya rasa kita akan bekerja sama dengan baik,female
68_SUB11,SUB11,apakah kamu serius,female
69_SUB11,SUB11,kamu benar benar koki yang hebat,female
73_SUB11,SUB11,penelitian anda sangat luar biasa,female
74_SUB11,SUB11,saya ada janji temu malam ini,female
75_SUB11,SUB11,saya mau masakan tiongkok terima kasih,female
